REVIEW_NUM,CENTER_ID,MEMBER_ID,REVIEW_CONTENT,REVIEW_RATE
1230,148,0,매달 가지만 조용하고 집중하기 좋아요,
1231,148,0,"다들 너무 친절하시고 면접준비하기에도 너무 좋습니다~!
항상 감사합니다!",
1232,150,1,LH강남권마이홈센터에서 열린 공기업 취업전략 설명회에 참여하였습니다. 공기업을 준비하는 입장에서 막막했던 게 사실입니다. 하지만 이번 설명회를 통해 준비 시 가이드라인과 여러 팁들을 알려주셔서 방향성을 잡는데 도움이 되었습니다. 강남권마이홈센터가 서울시취업카페인지 몰랐는데 위치와 시설이 좋아서 앞으로 다른 설명회나 기회가 있으면 참여하기 좋을 것 갔습니다.,
1233,150,1,공기업취업전략설명회를 듣기 위해 LH강남권마이홈센터에 방문하게 됐습니다. 아직 대학생이라 공기업 취업에 대해 정확히 알지 못했는데 이번 기회를 통해 구체적인 방향을 설정해 계획을 세울 수 있었습니다. LH강남권 마이홈센터도 위치도 좋고 스터디룸도 무료로 이용할 수 있어 정말 유용할꺼 같슺니다. 앞으로도 이런 기회가 많아 자주 참여할 수 있으면 좋겠습니다. 설명회 감사합니다!,
1234,150,1, 강사님이 너무 재미있으셨고 공기업에 대한 정보들을 많이 알아가는것 같아서 좋았습니다.@@,
1235,150,1,"LH강남권마이홈센터에서 좋은 기회가 있어 처음으로 공기업취업전략 설명회에 참여하게 되었습니다. 막막하게 생각했던 공기업 취업 준비에 대해 강사님께서 명쾌하게 설명해주시고 응원해주셔서, 앞으로 어떤 준비를 한 단계씩 해나가야 할지 뚜렷해지는 시간이었습니다. 시설도 쾌적하고, 자유롭게 이용가능한 공간이 있어서 스터디 모임이나 혼자 공부할 때도 유용한 공간이 될 것 같습니다.",
1236,150,1,"	공기업 취업에 대해 관심은 많았지만 어떤 방법으로 준비해 나가야 할지 막막했습니다. 그런데 LH강남권마이홈센터에서 소중한 기회를 주셔서 공기업 취업전략 설명회에 참여할 수 있게 되었습니다. 강사님으로부터 체계적이고 현실적인 조언들을 들을 수 있어 취업 준비 과정의 막연함이 사라지고 목표를 다질 수 있었던 매우 뜻깊은 시간이었습니다. 앞으로도 이러한 기회가 있으면 꼭 참여하고 싶습니다!",
1237,150,1,면접스터디를 준비하며 스터디카페를 알아보다가 서울시에서 취업청년들을 위해 무료로 스터디룸을 제공한다는것을 알았습니다. 무료여서 기대안하고갔었는데 돈내고 가는 스터디카페 못지않게 깨끗하고 조용했습니다. 관계자분께서도 물과 차마실 수있다는 안내도 해주시고 친절하셔서 기분좋게 스터디하고왔어요. 기회가 된다면 또 이용하고 싶어요.,
1238,150,1,"	좋은 기회에 좋은 강사님과 함께 스피치 강의를 들을 수 있어서 좋았습니다. 선릉역 바로 앞이라 위치도 좋고 스터디룸도 무료로 이용할 수 있어서 앞으로 자주 애용할 수 있을것 같습니다 감사합니다.",
1239,150,1,"1분 자기소개 스피치를 배우기 위해 LH강남권마이홈센터에 방문하게 되었습니다. 무료로 제공받는 컨설팅이다 보니 크게 기대하지 않았는데, 강사님의 강의가 정말 유익하고 도움이 많이 되었습니다. 뿐만 아니라 마이홈센터라는 장소에 대해 알게되어 좋았습니다. 추후에도 취업 준비를 하며 스터디룸이라든지, 다른 목적으로도 방문하기 좋은 장소인 것 같습니다.",
1240,150,1,면접에 대한 팁을 얻고 싶어 자기소개 스피치 특강을 듣기 위해 LH강남권마이홈센터에 방문하게 되었습니다. 특강강사님이 한분한분 자기소개를 들어보고 직접 교정해주셔서 면접준비에 큰 도움이 되었습니다. 마이홈센터도 위치도 좋고 이용하기 편해서 자주 방문할 것 같습니다. 좋은 기회주셔서 감사합니다.,
1241,150,1,"	면접과 자기소개에 대해 처음으로 배워보았는데, 참신하고 유익했던 강의였고 앞으로 어떻게 준비해야 할지에 대해 많은 도움이 되었습니다. 좋은 강의를 무료로, 또 좋은 위치에서 접할 수 있는 기회였습니다.",
1242,150,1,"	면접에 자신감을 얻고 싶어 강의에 참여하게 되었습니다. 강의 내용이 흥미롭고 실용적이어서 많은 도움이 되었습니다. 특히 강사님께서 수강생들의 자기소개를 듣고 개인별로 코멘트를 해주셔서 매우 유익했습니다. 좋은 기회를 주셔서 감사합니다!",
1243,150,1,자기소개서 특강을 듣기위해 LH 강남권마이홈센터에 방문하게 되었습니다. 자기소개서를 쓰는 방법과 강사님의 개별 코칭으로 자기소개서를 어떻게 써야하는가에대한 구체적인 방향을 찾을 수 있는 좋은 시간이었습니다. LH 강남권 마이홈센터도 추후에 다른 좋은 특강을 듣거나 스터디룸을 이용하기위해 방문하기 좋은 장소인거 같습니다. 감사합니다.,
1244,150,1,"	업무 공간을 빌려 쓰는 개념의 공간이라, 이용 중 12시~1시는 점심시간이라 밖에 나가있어야 합니다. 월/금은 오후만 이용 가능, 화요일은 이용이 안됩니다. 예약을 원하면 반드시 이용 전날까지 전화 문의 후 열어주신 예약 창구로 승인을 받아 이용 가능합니다. 홈페이지에 기재된 모든 공간은 이용 시간이 3시간 제한이며, 그 이후는 추가 방문객/외부 기관/기관 내 회의 일정에 따라 비워드려야 합니다. (2023년 2월 1일 기준)",
1245,150,1,"홈페이지에 표시된 이용 가능 시간,기간 등 정보가 실제 이용 정보와 달라 전화 문의를 상세하게 드려야 했고, 청년 공간임에도 동시에 업무 공간이기에 다른 기관들 및 내부 회의 등 일정에 따라 3시간마다 자리를 비워드려야 한다는 부분에서 친구를 만나기 전 잠시 쉬는 용도 외에 실질적인 취업 카페로써의 이용이 불가능한 공간이었습니다. 안내주신 분은 친절했습니다 :)",
1246,151,0,좋아요,
1247,151,0,"아주 만족, 칭찬",
1248,151,0,굿,
1249,151,0,좋아요,
1250,151,0,좋아요 ㅎㅎㅎㅎ,
1251,151,1,"강동일자리카페 ->대기업 합격! 1. 직원 직원분들이 있는데 청년들을 위해 정말 많이 배려해주시는 게 느껴지십니다. 상담도 최고! 2. 강의 토요일에 자기소개서, 면접, 스피치 등 다양한 강의가 열리고 있습니다. 유튜브 등에서 보던 유명 강사분이 와서 강의를 해주시는데 큰 도움이 되고 있습니다! 3. AI 면접실 AI 면접실이 있어 시험응시가 가능합니다. 조명, 노트북 ,마이크 등 다양한 설비가 갖추어져 있습니다.",
1252,151,1,감사합니다,
1253,151,1,"프린터 있으면 좋겟어요,",
1254,151,1,김사합니다,
1255,151,1,감사합니다,
1256,153,0,공간도 넓고 직원분들도 친절했습니다. VR기기도 개인 공간에서 혼자 쓸 수 있어서 좋았습니다.,5
1257,153,0,너무 좋았습니다~!!,5
1258,153,0,상담원 분꼐서 매우 친절하셨습니다.,5
1259,153,0,직원 분들이 친절하셨어요. 상담도 잘 해주셨습니다.,5
1260,153,0,"상담 받아보시는 것 진짜 추천 드려요~
친절히 알려주세요^^
네이버에서 예약할 수 있습니다~",5
1261,153,0,친절하시고 새로운 경험 얻어가요! 상담도 열심히 찾아서 같이 해주셔서 도움 많이 됐어요!,5
1262,153,0,상담선생님께서 자세하게 알려주시고 좋은 말씀도 많이 해주시고 이것저것 알려주셔서 도움 많이 되었어요!,5
1263,153,0,상담도 꼼꼼하게 잘해주시고 진로에 대해 막막했는데 같이 이야기할 수 있어서 좋았습니다. 감사합니다.,
1264,153,0,감사합니다,
1265,153,0,진로 고민에 적절한 상담 프로그램 같습니다!,
1266,153,0,상담사님께서 너무 친절하시고 편안하게 해주셔서 상담 잘 받았습니다😊 마음이 한결 편해졌어요 고민하시는 분이 계시다면 주저말고 신청하시면 좋겠습니다 모두 화이팅~!,
1267,153,0,시간이 너무 짧다고 느껴질 정도로 꼼꼼하게 상담해주시고 대략적으로 진로방향잡는데에 도움되었어요. 다들 고민이 많아서 찾아온 곳이겠지만 저도 진로관련해서 스트레스가 많았었는지 상담사님 말씀에 위로도 많이 되었고 용기도 좀 얻은 것 같아요. 다음에 다른 상담도 예약되어있는데 더 열심히 참여하고 도움받을거에요!!,
1268,153,0,이력서 및 면접 부분에서 컨설팅을 받았는데 강사님이 너무 자세하게 알려주시고 열정적으로 가르쳐 주셔서 많은 것을 얻었습니다. 또한 이력서 컨설팅을 받고 요약 정리를 완벽하게 해주셔서 정리하는 데도 도움을 많이 받았습니다.,
1269,153,0,멍하게 살다가 멍해지게 한대 맞고 왔습니다. 추천합니다.,
1270,153,0,"오늘로 제로베이스 5회차가 끝났어요. 정말 제 인생에 기억 남을 정도로 잘 맞는 상담사님과 완벽한 상담들을 했네요..진짜 아무것도 정한 것도 없고 자존감만 낮아지던 때에 상담사님을 만나, 한달 만에 제 진로도 정하고 앞으로의 할 일들도 계획을 세우게 되었네요. 감사하다는 말을 100번해도 모자라요. 뿐만 아니라 긍정적인 말들을 해주시고 제 장점도 찾아서 말씀해주시고.. 앞으로 취업준비하면서, 취업 후에도 상담사님의 말씀이 원동력이 될 것 같아요. 준비성도 철저하시고 정말 섬세하게 하나하나 챙겨주심에 감동했고 저에겐 잊지못할 알찬 한달이었습니다. 집과 거리가 꽤 있었지만 그만큼의, 아니 그보다 더한 가치가 있었습니다. 다음에 또 힘들거나 막막할때 찾아뵙겠습니다 수고많으셨어요! :)",
1271,153,0,"처음 해보는 상담이었는데도 편하게 얘기 들어주시고 격려해주셔서 너무 좋았어요!
지하철 이용하시는 분들은 굳이 지상으로 나올필요 없이 4번출구로 나가는 길목에 센터입구가 있으니 참고하세요!",
1272,153,0,"지인추천으로 예약 후 커스터마이징 1회차 상담을 받으러 갔습니다! 버스정류장, 지하철역 근처에 위치하고 있어 교통도 편리하고 좋았습니다. 지하 1층으로 내려가면 구로 청년이룸 공간이 있는데 깔끔하고 조용하고 분위기가 참 좋았어요.

상담선생님과 함께 상담실에 들어가 1시간동안 직업, 직무에 대해 얘기하였습니다
다음 2회차 전 일주일동안 어떤 걸 준비하고 알아보아야하는지, 부족한 부분이 무엇인지 잘 알게 되었습니다! 직업 상담 선생님께서 친절히 알려주시고 편하게 답할 수 있도록 잘 유도해주셔서 정말 만족했어요 :)

취업을 준비중이시거나, 혼자 준비하시기 막막하시다면 꼭 예약해서 상담 받아보시길 추천드립니다 😊",
1273,153,0,"예약도 편하고, 장비와 시설도 다 있어서 면접 연습 잘 했습니다.",
1274,154,0,"취업사진 찍으러 왔는데 너무 잘되어있어서 후기 남겨요~
1) 취업사진 무료입니다 :)
전문 사진 작가님이 찍어주시고 표정, 옷매무새 등 섬세하게 봐주셔서 너무 좋았어요~

2) 분위기가 너무 편안해요~
여분 자리도 많아서 편안히 쉬거나 공부를 할 수 있어서 좋아요:)

3) 정장 대여도 해주세요~ 사진 촬영시 정장빌리는건 무료니 정장이 없어도 촬영하러 오심 좋을거 같아요:)

노원에 청년 관련된 프로그램들이 많이 생겨서 좋네요!!",
1275,154,0,전문 사진 작가님이 취업사진 찍어주고 보정까지 해주셨어요. 정장이 없다면 무료로 빌려주기도 하네요. 넥타이도있고요. 정말 잘 이용했습니다. 좋은 프로그램 만들어 주셔서 감사합니다^^,
1276,154,0,무료 정장대여와 증명사진을 찍을 수 있어서 좋아요!,
1277,154,0,"무료로 셀프사진도 찍고 재미있는경험이였습니다, 감사합니다!!",
1278,154,0,"사진 잘찍어주신 사진사님, 친절하게 잘 맞아주신 직원분들 모두 도와주셔서 감사합니다! 덕분에 면접사진 잘 건졌습니다!",
1279,154,0,무료로 정장을 입고 촬영해볼수 있어서 좋았습니다. 조명때문에 얼굴이 살짝 그늘지게 나왔지만 전반적으로는 친절하시고 만족스러웠습니다,
1280,154,0,이력서 사진이 필요해서 셀프 스튜디오 이용했는데 정장도 빌릴 수 있어서 좋았습니다!,
1281,154,0,면접사진이 필요해서 처음으로 이용했는데 친절하게 응대해주셔서 좋았어요♥,
1282,154,0,"소인원으로 회의하기에 정말 좋은 장소라 추천합니다! 앞으로도 종종 이용하고 싶은 마음입니다!!
그리고 일자리센터에 계신 매니저님들 모두 친절하게 안내해주셔서 공간 사용에 어려움도 없었습니다~ 청년분들에게 추천해요:)",
1283,154,0,감사해요!,
1284,154,0,친절하게 설명해주시고 좋았습니다!,
1285,154,0,진짜 너무 친절하셔서 부담없이 찍을 수 있었어요. 감사합니다.,
1286,154,0,면접 사진이 필요해서 처음으로 방문했는데 다들 친절하시고 최고입니다!!!! 감사합니다,
1287,154,0,덕분에 취업사진 잘 찍을 수 있었습니다 :),
1288,154,0,취업사진 촬영하러 방문했는데 시설 엄청 깨끗하고 직원 분도 엄청 친절하셔서 너무 좋았어용 옷 갈아입는 것부터 다 찍고 나갈 때까지 꼼꼼하게 챙겨주셔서 감사했습니다☺️ 사진도 엄청 빠르게 보내주셨어요,
1289,155,0,ㆍ,3
1290,155,0,ㄱㅅ,3
1291,155,0,ㅈㅎ,3
1292,155,0,친절해요,
1293,155,0,친절해요,
1294,155,0,친절해요,
1295,155,0,친절해요,
1296,155,0,친절해요,
1297,155,0,친절해요,
1298,155,0,친절해요,
1299,155,0,굿,
1300,155,1,안녕하세요 금주 일대일 취업상담 프로그램 신청하여 상담을 받았습니다 제 담당 일자리코디 분은 조연재 상담사님이셨는데 친절한 말투로 긴장을 풀어주셔서 긴장하지않고 상담 잘 마치고 왔습니다 노량진 일자리센터에 있는 AI 면접시스템을 활용하여 연습했으며 면접 연습 중에도 상담사님께서 코치해주셔서 면접 연습에 도움이 많이 되었습니다 결과적으로 원하던 기업에 취업되어 주위에도 추천하고자합니다,
1301,155,1,"직장을 관두고 내가 뭘 해야할 지, 뭘 좋아하는지 진로에 대해 방황하는데 우연히 알게 된 노량진 청년일자리센터에서 제 담당 현숙코디님을 만나 함께 어느 분야에 관심이 있는지 차근차근 방향을 설정했습니다. 원하던 기업의 인재상에 맞춘 자기소개서 컨설팅, 면접 시뮬레이션 등등 메일로도 항시 피드백과 제게 맞는 일자리를 제공해주시니 너무 감사드립니다. 다들 취뽀하세요!",
1302,155,1,"	노량진청년일자리센터에서 김현숙선생님을 만나 구직활동하는데 큰 도움이 많이 되었습니다. 선생님께서 제가 구직활동기간동안 고민되는 부분이 있거나 방향성을 잡지 못했을 때 함께 고민해주시고, 이야기 들어주셔서 정신적으로 큰 도움이 많이 되었습니다. 이력서 수정부터 면접준비까지 포인트별로 필요한 부분을 집어주셔서 실제로 서류에서 생각지도 못하게 많이 붙었습니다. 너무 감사합니다.^^!!",
1303,155,1,"	노량진청년일자리센터에서 김현숙 선생님과의 1:1 면접컨설팅을 통해서 많은 도움이 되었습니다. 선생님께서 면접 시뮬레이션으로 코칭도 해주셔서 제가 개선할 부분을 알 수 있었고 메일로도 세심하게 피드백을 주시고. 센터에서 ai면접시스템도 이용할 수 있어서 많은 도움을 받을 수 있었습니다. 힘들 때마다 용기를 주셔서 면접준비기간 동안 마음이 편하였습니다. 정말 감사드립니다.",
1304,155,1,"♥조연재 코치님을 만나 구직활동에 큰 도움이 되었습니다. 자소서 첨삭 및 퇴사 후 여러 고민들에 대해서 성심성의껏 답변해주셨으며, 지금까지 만나뵈었던 서울시일자리카페 코치님들 중 가장 적극적으로 도와주신 덕분에 막막한 취준생활을 잘 견딜 수 있었습니다. 자신감을 회복하고 원하는 직무의 외국계기업 신입 정규직 입사라는 쾌거를 이루었습니다. 앞으로도 많은 분들이 선생님의 도움을 받길 바랍니다. 행복하세요!",
1305,155,1,노량진 청년일자리센터에서 서해경선생님을 만나 구직활동을 하는 것에 대해서 큰 도움이 됬습니다. 원하는 직장에서 영업직무를 선택하게 되었고 선생님이 가르쳐주시는 방향이 저에게는 지금까지 큰 버팀목이 되었습니다. 다른 취업준비생분들도 이를 참고하여 서해경 선생님에게 의논하고 고민을 상담하였으면 좋겠습니다!,
1306,155,1,짧은 시간이었지만 구직활동에 굉장히 도움이 됐습니다. 김대찬 선생님께서 이력서와 면접 코칭을 해주셨는데 부족한 부분을 중심으로 방향을 잡아주셨고 상담 시간 외에도 메일과 전화로 피드백을 해주신 덕에 원하던 회사에 빠르게 입사할 수 있게 됐습니다. 정말 감사드립니다!,
1307,155,1,노량진청년일자리센터 김대찬 선생님과의 1:1 상담으로 정말 많은 도움을 받았습니다. 공무원시험준비를 하다가 취업일자리를 알아보면서 정신적으로 정말 많이 힘들었는데 위로와 공감도 많이 받았고 이력서 코칭 및 세심한 저에게 맞는 맞춤 피드백을 받아 저에게 맞는 채용정보를 많이 보내주셨습니다 상담시간 외에도 전화와 꾸준한 관심 덕분에 원하는 회사에 입사하게 되었습니다. 정말 감사합니다!,
1308,155,1,"	오늘 이진영 강사님의 프로그램을 듣게되었는데 참여한 모두를 만족시키진 못하겠지만 적어도 단순 시간 뗴우기용으로 프로그램을 진행하시는 것은 이해가 되지않았습니다. 구체적이지 않은 내용으로 진행하시고 자신이 상담했던 대기업의 사람들 이야기 또는 학력이 좋은 학생들의 이야기등 참여한 취준생들의 입장과는 거리가 먼 내용으로 프로그램에 제목과 내용만 그럴듯하게 기재해놓고 정작 도움은 되지 못한 시간이였습니다",
1309,155,1,"노량진 청년일자리센터 조연재 선생님께서 구직활동을 하는 것에 대해 큰 도움을 주셨습니다. 알지 못했던 최신 취업정보를 공유해주시고, 자소서와 면접 코칭을 도와주시면서 첫 취업준비로 부족한 부분은 상담과 관심으로 채워주셨습니다. 지금은 정직원은 아니지만, 인턴을 통해 직무경험을 쌓고 있습니다. 정말 감사합니다! 다른 취업준비생분들도 참고하시고 조연재 선생님께 상담하시고 원하시는 회사에 입사하길 바랍",
1310,155,1,노량진청년일자리센터의 조연재 선생님과 상담을 통해 취업에 성공하였습니다. 중고 신입인 저의 상황과 이력에 맞게 상담을 해주시고 꼼꼼하게 자기소개서 내용에 대해서 컨설팅 해주셨으며 면접보는 당일까지 케어해주셔서 수월하게 합격할 수 있었습니다. 무엇보다 퇴사 후 자존감이 많이 떨어져있던 저에게 큰 용기를 주셨기 때문에 원하는 회사에 입사할 수 있었습니다. 정말 정말 감사합니다~,
1311,155,1,"프로그램 신청해서 다녀왔습니다. 저는 기존에 있던 경력을 버리고 새로은 직업을 가질 생각으로 갔었는데, 경력을 살려서 이직하는 방법과, 새롭게 전직하는 방법을 제시해주셨어요. 경력을 살려서 이직하는 방법은 생각하지 못했던 방법이였어요. 제 이력서가 굉장히 애매해서 굉장히 어려웠을꺼라 생각해요. 상담 해주셨던 선생님의 성함은 여쭤보진 못했지만, 정말 감사해요.",
1312,155,1,노량진청년일자리센터 조연재 선생님에게 자소서 컨설팅을 받았습니다. 자소서를 읽어보시고는 제 성향을 파악하여 문제점을 캐치하시며 수정방법을 알려주시는게 매우 감명깊었습니다. 요즘 서류전형 트렌드도 알려주시고 컨설팅 후에도 수정 자소서도 다시 컨펌해주셔서 많은 도움이 되었습니다. 취업이 잘 안되서 많이 주눅들어있었는데 선생님을 만나고 다시 자신감을 얻게 되었습니다. 감사합니다 선생님!,
1313,155,1,"	처음으로 프로그램을 신청해서 김현숙 선생님에게 이력서와 자소서 컨설팅을 받았습니다. 특히 자소서에서 수정할 부분을 잘 설명해 주시고 피드백 해주셔서 많은 도움이 되었습니다. 감사합니다 :)",
1314,155,1,서울시 일자리센터 프로그램을 통해 방문했습니다. 우선 건물자체가 얼마되지않아 쾌적했습니다. 자소서첨삭은 조연재 선생님께서 담당해주셨습니다. 친근하고 편안한 분위기로 잘 이끌어주셔서 너무 감사했습니다! 제가 가진 경험들을 충분히 이끌어 내주셨고 방향을 잘 잡아주셨습니다. *'-'*,
1315,155,1,조연재선생님께 제가 일할 수 있는 분야에 대한 조언을 받아서 쉽게 제가 지원할 수 있는 회사를 추려낼 수 있었어요. 게다가 자소서 첨삭도 꼼꼼히 봐주셔서 첨삭 받은 자소서는 모두 서류합격했습니다:) 감사드려요. 면접도 이번에 일대일로 완전 자세히 봐주셔가지고 1차 합격했어요 많은 도움 받았습니다. 연재선생님 정말 감사해요,
1316,155,1,김대찬 선생님께 코스메틱 분야로 컨설팅 받았습니다. 처음에는 자소서를 어떤 방향으로 써야하는 지도 막막하고 신입지원이였기 때문에 경험도 없어서 막막했는데 선생님께서 열정을 가지고 컨설팅 해주셔서 자소서 방향을 찾아 지원 하게 되었습니다. 그 결과 서류합격해서 오늘 면접보고 왔습니다. 너무 감사한 마음에 자신감도 얻고 후기까지 남기러 왔습니다. 매번 도움 주시고 컨설팅 열정 너무 감사합니다 선생님,
1317,155,1,"	어떻게 다시 취업을 준비해야 할 지 막막했던 저에게 가장 많은 도움을 주신 분은 조연재 선생님입니다. 조연재 선생님께서 긍정의 기운과 좋은 말씀을 해주시며 저에게 용기를 주셨습니다. 더불어 저에게 적합한 취업 분야와 기업을 추천해주시고, 자소서도 첨삭해 주셨습니다. 수정이 많이 필요했던 자소서가 조연재 선생님의 손길로 완벽해졌습니다. 항상 친근하게 대해주시고 용기를 북돋아 주셔서 감사합니다. 조연재 선생님!",
1318,155,1,공무원 시험 준비만 하느라 아무것도 모르고 막막했는데 조연재 선생님께서 자소서 첨삭 뿐만 아니라 진로 방향까지 여러 방면으로 도와주신 덕분에 열심히 구직 활동에 힘쓰고 있습니다. 정말 감사드립니다~!!,
1319,155,1,"서해경 선생님께 자소서 첨삭 받고 첫 지원에 800:1의 경쟁률을 뚫고 최종합격 했습니다! 취업 준비를 처음 해보는거라 너무 막막하고 걱정됐는데 서해경 선생님이 정말 친절하고 열정 넘치게 컨설팅 해주셔서 최종합격까지 이룰 수 있었다고 생각합니다. 그리고 자소서 뿐만 아니라 면접까지 성심성의껏 도와주셔서 정말 큰 도움이 되었습니다. 너무너무 감사합니다 선생님!	",
1320,155,1,"언어의 마술사 조연재 선생님, 감사드립니다! 자기소개서 비중이 높은 기업에서 매번 탈락했었는데, 전문가의 손길이 닿으니 역시나 결과는 합격이네요. 저의 경험을 토대로 충분한 소스를 이끌어 낼 수 있도록 도와주시고, 글로 풀어쓰는 방법들을 알려주셔서 많은 도움이 되었습니다. 내가 왜 떨어지는지 모르겠다..하시는 분들!! 꼭 신청하셔서 객관적으로 컨설팅을 받아보세요. 문제점이 보이실겁니다.연재 선생님 감사드려요!",
1321,155,1,"(온라인) 2020년도 채용동향 및 채용트렌드에 따른 취업준비 성공 전략 , 7/9(목), ？16:00 - 18:00？에 신청했는데 15시 49분인 아직까지 연락이 없네요... 진행하지 않는 건가요?",
1322,155,1,노량진청년일자리센터에서 박지민 강사님과 공기업 면접 이미지메이킹 관련 강좌를 들었는데 도움이 많이 되었습니다. 친절하시고 정확한 발음으로 말씀하셔서 이해하기 좋았습니다.,
1323,155,1,교육시간이 3시간인데 교육시간 동안 거진 4번 이상 관리자가 교육 하는 중간에 들어와서 핸드폰으로 소리내서 사진 찍고 두리번 거리다가 나가네요.. 공무원분들 보고서 올려야 해서 사진 찍는 거라고 이해는 되는데 너무 잦은 사진 촬영과 감시는 자제해 주셨으면 합니다.. 상당히 거슬려요.. 업무 보고서용 사진 찍히러 오는 느낌..,
1324,155,1,작년에 이어 올해도 자소서 첨삭과 면접 관련해서 정말 많은 도움 받았습니다. 덕분에 원하던 일 하고 있습니다. 감사합니다!,
1325,155,1,"	미래에 뭘 해야할지 고민하다 청년일자리센터에 방문하게 되었고 김대찬 선생님을 만나 진로를 정하고 자소서 첨삭, 면접준비등을 함께 해 주셔서 국내 상위권 회계법인에 취업할 수 있게 되었습니다 여러가지로 도움이 많이 되었고 감사합니다",
1326,155,1,와 1대 1 이력서 첨삭 이런거 일줄 알았는데 아주 시간 떼우기며 자소서나 면접 받고 싶으면 자료 보내라고 하는데 자료 보내는거에 집착하고 아주 자료 어디다 내야 되나 보죠? 정작 얻어가는 건 없더군요 그리고 첨삭 받고 싶으면 사설 학원 가라고 하시는데 정말 노답입니다 실망이에요,
